filename,x,y
/pants_images_1024/4964_amiri_skinny_old_english_logo_jean_deep_classic_ps22mds148_403_deep.png,21.903328,27.570744
/pants_images_1024/4930_amiri_skinny_old_english_logo_jean_deep_classic_ps22mds148_403_deep.png,21.903328,27.570744
/pants_images_1024/4897_palm_angels_track_denim_black_white_pmya028f21den0011001.png,21.719353,2.6541383
/pants_images_1024/4916_palm_angels_track_denim_black_white_pmya028f21den0011001.png,21.719353,2.6541383
/pants_images_1024/4936_palm_angels_track_denim_black_white_pmya028f21den0011001.png,21.719353,2.6541383
/pants_images_1024/1591_eckhaus_latta_baggy_jean_new_blue_555_el_ps24_nb.png,21.708364,12.85179
/pants_images_1024/4758_raf_simons_x_sterling_ruby_stripe_patch_jeans_black_0459_1fw140201xsrsp_blac.png,21.51996,-9.778921
/pants_images_1024/4772_raf_simons_x_sterling_ruby_stripe_patch_jeans_black_0459_1fw140201xsrsp_blac.png,21.51996,-9.778921
/pants_images_1024/4741_raf_simons_x_sterling_ruby_stripe_patch_jeans_black_0459_1fw140201xsrsp_blac.png,21.51996,-9.778921
/pants_images_1024/3120_palm_angels_straight_curved_logo_jeans_light_blue_pmya012c99den0024001.png,21.49078,19.094496
/pants_images_1024/3110_palm_angels_straight_curved_logo_jeans_light_blue_pmya012c99den0024001.png,21.49078,19.094496
/pants_images_1024/548_purple_brand_faded_new_slate_jeans_grey_p005_fnsg124.png,21.445456,12.514415
/pants_images_1024/535_purple_brand_faded_new_slate_jeans_grey_p005_fnsg124.png,21.445456,12.514415
/pants_images_1024/2_corteiz_c_star_denim_jeans_blue_7892_1ss230201cdj_blue.png,21.38406,4.336359
/pants_images_1024/9_corteiz_c_star_denim_jeans_blue_7892_1ss230201cdj_blue.png,21.38406,4.336359
/pants_images_1024/6_amiri_paint_drip_logo_jean_aged_black_ps22mds142_023_aged.png,21.37385,7.7875614
/pants_images_1024/13_amiri_paint_drip_logo_jean_aged_black_ps22mds142_023_aged.png,21.37385,7.7875614
/pants_images_1024/2089_givenchy_cargo_pants_black_bm517e5y8z_001.png,21.358768,0.59486395
/pants_images_1024/2073_givenchy_cargo_pants_black_bm517e5y8z_001.png,21.358768,0.59486395
/pants_images_1024/2062_givenchy_cargo_pants_black_bm517e5y8z_001.png,21.358768,0.59486395
/pants_images_1024/3037_fear_of_god_essentials_jeans_light_indigo_0130_45421_0007_510.png,21.233906,29.518589
/pants_images_1024/3025_fear_of_god_essentials_jeans_light_indigo_0130_45421_0007_510.png,21.233906,29.518589
/pants_images_1024/3436_amiri_stack_workman_jean_aged_black_ss23mdf007_023_aged.png,21.169643,7.7080994
/pants_images_1024/3425_amiri_stack_workman_jean_aged_black_ss23mdf007_023_aged.png,21.169643,7.7080994
/pants_images_1024/805_purple_brand_antiqued_snow_wash_jeans_mid_indigo_p001_aswm224.png,21.13746,7.4329934
/pants_images_1024/794_purple_brand_antiqued_snow_wash_jeans_mid_indigo_p001_aswm224.png,21.13746,7.4329934
/pants_images_1024/3467_palace_chain_script_jean_indigo_p24t004.png,21.09846,-0.36768034
/pants_images_1024/3453_palace_chain_script_jean_indigo_p24t004.png,21.09846,-0.36768034
/pants_images_1024/2745_fendi_tech_nylon_pants_black_fb0824_am7t_f0qa1.png,20.874758,-5.853641
/pants_images_1024/2736_fendi_tech_nylon_pants_black_fb0824_am7t_f0qa1.png,20.874758,-5.853641
/pants_images_1024/1732_ami_classic_fit_jeans_used_blue_htr001_de0025_480.png,20.834988,15.24492
/pants_images_1024/1745_ami_classic_fit_jeans_used_blue_htr001_de0025_480.png,20.834988,15.24492
/pants_images_1024/4716_comme_des_garcons_shirt_stitched_pants_black_fi_p004_s22.png,20.809402,-1.5602977
/pants_images_1024/4690_comme_des_garcons_shirt_stitched_pants_black_fi_p004_s22.png,20.809402,-1.5602977
/pants_images_1024/4699_comme_des_garcons_shirt_stitched_pants_black_fi_p004_s22.png,20.809402,-1.5602977
/pants_images_1024/130_amiri_crystal_mx1_jean_black_ps24mds005_blac.png,20.808912,-2.933744
/pants_images_1024/118_amiri_crystal_mx1_jean_black_ps24mds005_blac.png,20.808912,-2.933744
/pants_images_1024/142_amiri_crystal_mx1_jean_black_ps24mds005_blac.png,20.808912,-2.933744
/pants_images_1024/1648_acne_studios_2023m_baggy_fit_jeans_mid_blue_b00372_goat_mid.png,20.721619,19.607307
/pants_images_1024/1638_acne_studios_2023m_baggy_fit_jeans_mid_blue_b00372_goat_mid.png,20.721619,19.607307
/pants_images_1024/1267_eckhaus_latta_pocket_jean_pine_9014_el_ss24_p.png,20.690105,-1.5648618
/pants_images_1024/1278_eckhaus_latta_pocket_jean_pine_9014_el_ss24_p.png,20.690105,-1.5648618
/pants_images_1024/383_amiri_watercolor_logo_jean_aged_black_mds012_023_aged.png,20.67491,19.715275
/pants_images_1024/404_amiri_watercolor_logo_jean_aged_black_mds012_023_aged.png,20.67491,19.715275
/pants_images_1024/1505_dries_van_noten_loose_fit_straight_leg_denim_pants_blue_241_020911_8448_504.png,20.605669,4.4578133
/pants_images_1024/1495_dries_van_noten_loose_fit_straight_leg_denim_pants_blue_241_020911_8448_504.png,20.605669,4.4578133
/pants_images_1024/4278_rhude_classic_denim_black_pf22pa02012372.png,20.535542,-1.4060287
/pants_images_1024/4267_rhude_classic_denim_black_pf22pa02012372.png,20.535542,-1.4060287
/pants_images_1024/785_purple_brand_heavy_distress_repair_jeans_blue_p001_ihdr422.png,20.47086,14.562648
/pants_images_1024/4543_billionaire_boys_club_exhaust_pant_dust_821_6102_dust.png,20.370378,-2.1019835
/pants_images_1024/4563_billionaire_boys_club_exhaust_pant_dust_821_6102_dust.png,20.370378,-2.1019835
/pants_images_1024/386_carhartt_wip_double_knee_pants_black_i031501_blac.png,20.294533,-9.977858
/pants_images_1024/421_carhartt_wip_double_knee_pants_black_i031501_blac.png,20.294533,-9.977858
/pants_images_1024/407_carhartt_wip_double_knee_pants_black_i031501_blac.png,20.294533,-9.977858
/pants_images_1024/815_diesel_2010_d_macs_jeans_denim_a04150_09j80_01.png,20.288605,18.040268
/pants_images_1024/3836_bape_x_kid_cudi_damaged_denim_pants_light_indigo_1g73_150_901_light_indigo.png,20.184542,15.1215725
/pants_images_1024/3846_bape_x_kid_cudi_damaged_denim_pants_light_indigo_1g73_150_901_light_indigo.png,20.184542,15.1215725
/pants_images_1024/3978_supreme_shibori_loose_fit_jean_rigid_indigo_ss23p48_rigid_indigo.png,20.115108,9.943573
/pants_images_1024/3339_supreme_crackle_regular_jean_blue_fw23p94_blue.png,20.098692,1.626312
/pants_images_1024/3323_supreme_crackle_regular_jean_blue_fw23p94_blue.png,20.098692,1.626312
